Num  Name,Epoch,q,e,i,w,Node,Tp,Ref,
C/1896 G1 (Swift),13667,0.566286,1.000476,55.56,1.7387,179.7008,18960418.15,SAO,_2008
C/1896 R1 (Sperra),13751,1.142895,1,88.4215,41.0582,152.44,18960711.44,SAO,_2008
C/1896 V1 (Perrine),13960,1.062791,1.000983,146.1365,172.3394,87.9315,18970208.6,SAO,_2008
C/1897 U1 (Perrine),14267,1.356679,1,69.6101,65.9082,33.4878,18971209.14,SAO,_2008
C/1898 F1 (Perrine),14360,1.095261,0.980454,72.5292,47.3073,263.8681,18980317.63,SAO,_2008
C/1898 L1 (Coddington-Pauly),14560,1.701595,1.000934,69.9358,233.2693,75.4087,18980914.55,SAO,_2008
C/1898 L2 (Perrine),14515,0.626438,1,70.03,205.6135,260.5279,18980816.71,SAO,_2008
C/1898 M1 (Giacobini),14496,1.501318,1,166.8542,22.3475,279.6618,18980726,SAO,_2008
C/1898 R1 (Perrine-Chofardet),14583,0.420373,1,28.8596,162.3761,36.2954,18981021.04,SAO,_2008
C/1898 U1 (Brooks),14598,0.756011,1,140.3448,123.552,97.7443,18981123.65,SAO,_2008
C/1898 V1 (Chase),14560,2.284591,0.999507,22.5046,4.6417,97.2443,18980920.62,SAO,_2008
C/1899 E1 (Swift),14779,0.32656822,1.00033234,146.26973,8.70825,26.40757,18990413.48,JPL,4
C/1899 S1 (Giacobini),14937,1.785838,1,76.9442,10.7733,273.6234,18990915.4,SAO,_2008
C/1900 B1 (Giacobini),15120,1.331529,1.001058,146.4486,24.4095,41.7943,19000429.41,SAO,_2008
C/1900 O1 (Borrelly-Brooks),15247,1.01483385,1.00029686,62.53281,12.42283,329.41226,19000803.7,JPL,5
C/1901 G1 (Great comet),15502,0.244812,1,131.077,203.0522,111.0333,19010424.75,SAO,_2008
C/1902 G1 (Brooks),15877,0.44392,1,65.201,229.621,54.033,19020507.8,SAO,_2008
C/1902 R1 (Perrine),16080,0.401074,0.999968,156.3548,152.9838,50.7407,19021124.36,SAO,_2008
C/1902 X1 (Giacobini),16200,2.773525,1.000603,43.8956,5.8316,118.8108,19030323.98,SAO,_2008
C/1903 A1 (Giacobini),16200,0.410561,0.99967,30.9416,133.7111,3.6492,19030316.51,SAO,_2008
C/1903 H1 (Grigg),16199,0.49942,1,66.4835,184.9416,214.4924,19030325.92,SAO,_2008
C/1903 M1 (Borrelly),16360,0.330182,1.000406,85.0155,127.2521,294.9099,19030828.11,SAO,_2008
C/1904 H1 (Brooks),16643,2.70761849,1.00085802,125.13121,53.5192,277.12064,19040307.61,JPL,2
C/1904 Y1 (Giacobini),16800,1.882049,1.000678,99.5989,40.7407,219.7891,19041103.8,SAO,_2008
C/1905 F1 (Giacobini),16954,1.11474927,0.96937429,40.46303,357.72507,158.72806,19050404.13,JPL,5
C/1905 W1 (Schaer),17185,1.05221266,1,140.57771,132.6956,224.24864,19051026.26,JPL,1
C/1905 X1 (Giacobini),17223,0.2159002,1,43.65217,199.2161,93.37391,19060122.86,JPL,1
C/1906 B1 (Brooks),17264,1.29609195,0.99932719,126.44248,89.83019,287.7106,19051222.77,JPL,8
C/1906 E1 (Kopff),17315,3.34199271,1.00111464,4.28062,158.71232,343.61637,19051018.65,JPL,5
C/1906 F1 (Ross),17262,0.722913,1,83.4615,276.4641,73.3526,19060221.43,SAO,_2008
C/1906 V1 (Thiele),17544,1.21218299,0.97853111,56.34503,8.61333,86.06759,19061121.7,JPL,13
C/1907 E1 (Giacobini),17640,2.051705,1.001003,141.6595,317.1197,98.4842,19070319.61,SAO,_2008
C/1907 G1 (Grigg-Mellish),17662,0.923861,1,110.0572,328.7561,190.417,19070328.05,SAO,_2008
C/1907 L2 (Daniel),17840,0.512173,0.998794,8.9577,294.4727,144.2656,19070904.46,SAO,_2008
C/1907 T1 (Mellish),17833,0.982949,1,119.6347,294.3789,55.8959,19070914.86,SAO,_2008
C/1908 R1 (Morehouse),18251,0.94526351,1.00065269,140.17529,171.5974,104.45827,19081226.26,JPL,4
C/1909 L1 (Borrelly-Daniel),18463,0.842844,0.994762,52.0803,4.9955,306.8791,19090605.76,SAO,_2008
C/1910 A1 (Great January comet),18680,0.128975,0.999995,138.7812,320.9122,90.0354,19100117.59,SAO,_2008
C/1910 P1 (Metcalf),18920,1.948013,0.999797,121.0556,50.9574,290.7799,19100916.78,SAO,_2008
C/1911 N1 (Kiess),19247,0.68383092,0.99628491,148.41998,110.37031,158.66544,19110630.68,JPL,5
C/1911 O1 (Brooks),19320,0.489429,0.997005,33.8095,153.0045,294.2071,19111028.24,SAO,_2008
C/1911 S2 (Quenisset),19360,0.787623,0.998167,108.1,122.0359,36.4312,19111112.85,SAO,_2008
C/1911 S3 (Beljawsky),19320,0.303424,1.000147,96.4659,71.7112,89.8969,19111010.76,SAO,_2008
C/1912 R1 (Gale),19680,0.716079,1.000451,79.8097,25.6216,298.2475,19121005.45,SAO,_2008
C/1912 V1 (Borrelly),19696,1.107108,1,124.6351,99.6836,145.0159,19121021.46,SAO,_2008
C/1913 J1 (Schaumasse),19920,1.456831,0.995288,152.3673,52.9575,316.2621,19130515.6,SAO,_2008
C/1913 R1 (Metcalf),20025,1.35612,0.99756,143.3547,117.706,158.6396,19130914.55,SAO,_2008
C/1913 Y1 (Delavan),20440,1.104459,1.000155,68.0388,97.4671,60.3963,19141026.77,SAO,_2008
C/1914 F1 (Kritzinger),20280,1.198527,1.000106,23.9138,72.2254,200.1163,19140604.69,SAO,_2008
C/1914 J1 (Zlatinsky),20261,0.543135,1,112.9822,116.4004,33.8561,19140508.87,SAO,_2008
C/1914 M1 (Neujmin),20348,3.74702937,1.00322575,71.04552,13.98794,271.5141,19140730.43,JPL,1
C/1914 S1 (Campbell),20360,0.712756,0.998666,77.836,270.3467,1.5829,19140805.47,SAO,_2008
C/1915 C1 (Mellish),20680,1.005286,1.000151,54.7922,247.7845,73.4529,19150717.65,SAO,_2008
C/1915 R1 (Mellish),20762,0.4649238,1,52.32785,116.17461,77.52904,19151013.6,JPL,1
C/1916 G1 (Wolf),21400,1.686446,0.999405,25.6592,120.6215,184.4572,19170617.07,SAO,_2008
C/1917 F1 (Mellish),21333,0.190186,0.993121,32.6828,121.319,88.6683,19170411.18,SAO,_2008
C/1917 H1 (Schaumasse),21367,0.764184,1,158.7379,119.1607,10.835,19170518.71,SAO,_2008
C/1918 L1 (Reid),21750,1.101641,1,69.7093,194.9062,18.8382,19180606.38,SAO,_2008
D/1918 W1 (Schorr),21880,1.883784,0.468582,5.5752,279.2968,118.9506,19180930.25,SAO,_2008
C/1919 Q2 (Metcalf),22280,1.115291,1.000222,46.3823,185.7533,122.0975,19191207.81,SAO,_2008
C/1919 Y1 (Skjellerup),22326,0.29769,1,123.175,276.576,316.713,19200103.17,SAO,_2008
C/1920 X1 (Skjellerup),22680,1.147892,0.994081,22.0303,340.8876,108.8324,19201211.51,SAO,_2008
C/1921 E1 (Reid),22800,1.008457,1.000357,132.1876,64.4901,269.4395,19210510.45,SAO,_2008
C/1921 H1 (Dubiago),22830,1.11355553,0.92152852,22.30813,97.40805,67.28161,19210505.28,JPL,8
C/1922 B1 (Reid),22991,1.629083,0.986968,32.4456,183.6812,275.5991,19211028.77,SAO,_2008
C/1922 U1 (Baade),23399,2.25872062,1.00062782,51.45604,118.29483,221.57933,19221026.52,JPL,2
C/1922 W1 (Skjellerup),23423,0.92359,0.993735,23.3659,264.4827,263.0567,19230104.22,SAO,_2008
C/1923 T1 (Dubiago-Bernard),23741,0.777832,1,113.792,255.3244,227.7378,19231118.35,SAO,_2008
C/1924 F1 (Reid),23840,1.755695,0.998598,72.3273,271.4401,115.0738,19240313.95,SAO,_2008
C/1924 R1 (Finsler),24033,0.405993,1,120.1495,66.5394,81.124,19240904.84,SAO,_2008
C/1925 F1 (Shajn-Comas Sola),24400,4.180785,1.002432,146.7131,205.7601,358.5393,19250906.95,SAO,_2008
C/1925 F2 (Reid),24360,1.633299,0.995116,26.9797,259.2776,7.0401,19250729.87,SAO,_2008
C/1925 G1 (Orkisz),24240,1.109477,1.000605,100.0224,36.1814,319.1096,19250401.51,SAO,_2008
C/1925 V1 (Wilk-Peltier),24491,0.763569,1.000505,144.598,126.1298,141.7818,19251207.27,SAO,_2008
C/1925 W1 (Van Biesbroeck),24440,1.566243,1.000382,49.3307,106.3992,335.613,19251002.97,SAO,_2008
C/1925 X1 (Ensor),24558,0.322588,1,123.0003,354.8856,283.4568,19260211.97,SAO,_2008
C/1926 B1 (Blathwayt),24520,1.345477,0.992384,128.2986,328.2585,137.1264,19260102.8,SAO,_2008
C/1927 A1 (Blathwayt),24918,1.03578337,1,92.35635,231.85407,19.82269,19270214.5,JPL,1
C/1927 B1 (Reid),24913,0.74856804,1,83.67932,223.95192,109.55825,19261230.24,JPL,1
C/1927 E1 (Stearns),24960,3.683902,0.998179,87.6525,11.1365,215.6504,19270322.75,SAO,_2008
C/1927 X1 (Skjellerup-Maristany),25240,0.176157,0.99984,85.1126,47.1588,78.2436,19271218.18,SAO,_2008
C/1929 Y1 (Wilk),25998,0.672235,0.999028,124.5103,157.4943,179.9721,19300122.31,SAO,_2008
C/1930 D1 (Peltier-Schwassmann-Wachmann),25992,1.087114,0.998131,99.883,325.0835,148.5325,19300115.61,SAO,_2008
C/1930 E1 (Beyer),26080,2.078632,1.000524,71.9693,24.627,117.3671,19300418.12,SAO,_2008
C/1930 F1 (Wilk),26080,0.48181,0.992194,67.1409,46.9599,91.2366,19300328.8,SAO,_2008
C/1930 L1 (Forbes),26133,1.1528,1,97.0912,320.9657,279.2646,19300510.44,SAO,_2008
C/1931 O1 (Nagata),26520,1.046903,0.979203,42.2957,320.1467,192.2401,19310611.77,SAO,_2008
C/1931 P1 (Ryves),26560,0.074924,0.999326,169.2881,168.1455,102.2776,19310825.91,SAO,_2008
C/1932 G1 (Houghton-Ensor),26760,1.254431,0.972127,74.2776,303.5157,213.4835,19320228.93,SAO,_2008
C/1932 H1 (Carrasco),26676,2.330615,1,58.0633,110.3054,18.7965,19311130.6,SAO,_2008
C/1932 M1 (Newman),26960,1.647412,1.000602,78.3894,69.787,246.0897,19320924.55,SAO,_2008
C/1932 M2 (Geddes),26960,2.313581,1.001431,124.9886,329.6944,216.0937,19320921.07,SAO,_2008
C/1932 P1 (Peltier-Whipple),26960,1.037198,0.976369,71.7195,38.4713,345.462,19320901.86,SAO,_2008
C/1932 Y1 (Dodwell-Forbes),27080,1.130788,0.972386,24.5025,327.3619,78.5878,19321230.53,SAO,_2008
C/1933 D1 (Peltier),27110,1.000691,1,86.6786,135.9874,312.4663,19330206.7,SAO,_2008
C/1935 A1 (Johnson),27840,0.811148,0.991304,65.4251,18.3969,92.4472,19350226.47,SAO,_2008
C/1935 M1 (Jackson),27687,3.4857,1,141.9494,124.3132,74.2111,19340906.92,SAO,_2008
C/1935 Q1 (Van Biesbroeck),28280,4.043409,1.002045,66.1122,44.8957,300.5614,19360511.64,SAO,_2008
C/1936 K1 (Peltier),28360,1.099868,0.991775,78.5447,148.4754,134.9408,19360708.96,SAO,_2008
C/1936 O1 (Kaho-Kozik-Lis),28360,0.518403,0.994389,121.9417,45.8496,265.0062,19360715.82,SAO,_2008
C/1937 C1 (Whipple),28720,1.733791,1.000137,41.5515,107.7345,128.6082,19370620.06,SAO,_2008
C/1937 D1 (Wilk),28600,0.618937,0.981098,26.0205,31.4751,58.258,19370221.53,SAO,_2008
C/1937 N1 (Finsler),28760,0.862744,0.999985,146.4156,114.8366,59.4207,19370815.67,SAO,_2008
C/1937 P1 (Hubble),28480,1.953657,0.972499,11.5806,147.4924,97.7957,19361114.25,SAO,_2008
C/1939 B1 (Kozik-Peltier),29320,0.716496,0.995103,63.5238,169.0243,289.6136,19390206.85,SAO,_2008
C/1939 H1 (Jurlof-Achmarof-Hassel),29360,0.528266,0.998477,138.1212,89.2397,312.2772,19390410.17,SAO,_2008
C/1939 V1 (Friend),29600,0.945209,0.997192,92.952,126.7769,197.1118,19391105.63,SAO,_2008
C/1940 O1 (Whipple-Paraskevopoulos),29920,1.082228,0.980843,54.6906,235.7368,135.0616,19401008.25,SAO,_2008
C/1940 R2 (Cunningham),30000,0.367751,1.000485,49.8942,199.569,296.5905,19410116.23,SAO,_2008
C/1940 S1 (Okabayasi-Honda),29840,1.061768,1.001459,133.1141,329.6782,128.0685,19400815.76,SAO,_2008
C/1941 B1 (Friend-Reese-Honda),30014,0.941864,0.981221,26.2756,132.7319,329.7897,19410120.38,SAO,_2008
C/1941 B2 (de Kock-Paraskevopoulos),30040,0.790033,0.999102,168.2039,268.6997,43.1069,19410127.66,SAO,_2008
C/1941 K1 (van Gent),30240,0.874789,1.000243,94.5165,85.3219,257.5598,19410903.18,SAO,_2008
C/1942 C1 (Whipple-Bernasconi-Kulin),30480,1.445303,1.000893,79.452,223.4157,340.9347,19420430.83,SAO,_2008
C/1942 C2 (Oterma),30640,4.113405,1.003183,172.5144,163.6206,281.0393,19420927.28,SAO,_2008
C/1942 EA (Vaisala),30406,1.287079,0.933639,37.9961,335.2229,172.2906,19420215.82,SAO,_2008
C/1942 X1 (Whipple-Fedtke-Tevzadze),30760,1.353647,0.992196,19.7127,39.8432,100.799,19430206.72,SAO,_2008
C/1943 R1 (Daimaca),30958,0.7583,1,161.3186,36.4129,83.3863,19430821.55,SAO,_2008
C/1943 W1 (van Gent-Peltier-Daimaca),31101,0.8743,1,136.181,33.078,58.631,19440112.25,SAO,_2008
C/1944 H1 (Vaisala),31440,2.410856,0.9935,17.2882,238.9426,29.0848,19450104.06,SAO,_2008
C/1944 K2 (van Gent),31280,2.225933,1.002085,95.0056,336.9741,203.5003,19440717.61,SAO,_2008
C/1945 L1 (du Toit),31592,0.998063,1,156.508,280.1236,255.0453,19450517.15,SAO,_2008
C/1945 W1 (Friend-Peltier),31806,0.19435,1,49.48,216.712,326.204,19451217.28,SAO,_2008
C/1945 X1 (du Toit),31817,0.007516,1,141.8734,72.0619,351.2006,19451227.97,SAO,_2008
C/1946 C1 (Timmers),31920,1.724129,1.001169,72.8427,54.328,129.665,19460413.26,SAO,_2008
C/1946 K1 (Pajdusakova-Rotbart-Weber),31951,1.018252,1,169.5619,22.2328,301.9765,19460511.44,SAO,_2008
C/1946 P1 (Jones),32262,1.13597933,1.00097839,56.96488,320.41022,238.33547,19461026.77,JPL,2
C/1946 U1 (Bester),32197,2.4076739,1.00066501,108.17581,348.62267,35.55756,19470207.36,JPL,1
C/1947 F1 (Rondanina-Bester),32293,0.55981229,0.99727627,39.29157,303.75827,353.90398,19470520.96,JPL,4
C/1947 F2 (Becvar),32309,0.961836,1,129.1558,182.1286,323.0708,19470503.92,SAO,_2008
C/1947 K1 (Bester),32329,1.40304622,1,111.42944,357.30765,233.05805,19470531.02,JPL,2
C/1947 O1 (Wirtanen),32400,2.827968,1.001052,97.3313,9.3752,311.7961,19470718.35,SAO,_2008
C/1947 S1 (Bester),32557,0.7481291,1.00034791,140.56865,350.21406,271.43922,19480216.42,JPL,1
C/1947 V1 (Honda),32528,0.75309,1,106.291,221.236,312.659,19471117.91,JPL,1
C/1947 X1-A (Southern comet),32538,0.11003211,0.99954822,138.54188,196.15214,337.30403,19471202.58,JPL,2
C/1947 X1-B (Southern comet),32520,0.110023,0.999629,138.5332,196.1504,337.3059,19471202.58,SAO,_2008
C/1947 Y1 (Mrkos),32600,1.499557,1.001085,77.5331,61.9241,199.301,19480216.69,SAO,_2008
C/1948 E1 (Pajdusakova-Mrkos),32680,2.107056,1.000787,92.9194,66.898,247.6525,19480516.61,SAO,_2008
C/1948 L1 (Honda-Bernasconi),32680,0.207628,0.999875,23.1489,317.0555,203.8209,19480515.91,SAO,_2008
C/1948 N1 (Wirtanen),33040,2.517207,0.999352,130.2675,229.9503,120.6032,19490501.11,SAO,_2008
C/1948 R1 (Johnson),32650,4.70838,1,53.2325,191.8392,140.4113,19480408.95,SAO,_2008
C/1948 T1 (Wirtanen),32440,3.261102,1.002278,155.0779,73.4648,122.1206,19470904.43,SAO,_2008
C/1948 V1 (Eclipse comet),32840,0.135421,0.999935,23.117,107.2521,211.0395,19481027.43,SAO,_2008
C/1948 W1 (Bester),32840,1.273428,0.997499,87.6054,274.2092,67.6685,19481022.87,SAO,_2008
C/1949 K1 (Johnson),33320,2.553231,1.000713,131.3511,40.0905,222.3271,19500119.31,SAO,_2008
C/1949 N1 (Bappu-Bok-Newkirk),33200,2.058177,0.998644,105.7686,89.53,309.7099,19491026.55,SAO,_2008
C/1950 K1 (Minkowski),33680,2.572335,1.001231,144.1552,192.4685,38.8905,19510115.04,SAO,_2008
C/1951 C1 (Pajdusakova),33676,0.719063,1,87.8968,68.602,311.2198,19510130.43,SAO,_2008
C/1951 P1 (Wilson-Harrington),34040,0.740427,0.999739,152.5337,269.6206,76.8942,19520112.95,SAO,_2008
D/1952 B1 (Harrington-Wilson),34058,1.66490667,0.51432704,16.3524,343.03426,128.47805,19511030.37,JPL,4
C/1952 H1 (Mrkos),34160,1.282696,0.982816,112.0282,144.8846,122.3556,19520608.7,SAO,_2008
C/1952 M1 (Peltier),34200,1.201925,0.999739,45.5521,96.5825,188.6438,19520715.25,SAO,_2008
C/1952 Q1 (Harrington),34400,1.664977,0.99591,59.1154,191.6259,221.3917,19530105.42,SAO,_2008
C/1952 W1 (Mrkos),34400,0.777729,1.000343,97.1837,253.8218,343.5816,19530124.86,SAO,_2008
C/1953 G1 (Mrkos-Honda),34520,1.022132,0.997391,93.8573,85.74,275.8856,19530526.44,SAO,_2008
C/1953 T1 (Abell),34830,0.97018479,1.00081214,53.22829,194.38209,3.0307,19540707.35,JPL,3
C/1953 X1 (Pajdusakova),34767,0.072347,1,13.5729,94.0779,115.2328,19540124.67,SAO,_2008
C/1954 M1 (Harrington),34960,2.060608,1,136.6445,1.4178,292.7314,19540118.1,SAO,_2008
C/1954 M2 (Kresak-Peltier),35000,0.746377,1.000174,88.5406,254.7275,75.5684,19540829.67,SAO,_2008
C/1954 O1 (Vozarova),34880,0.677461,1.000286,116.1542,357.2601,122.8248,19540601.94,SAO,_2008
C/1954 O2 (Baade),35320,3.869934,1.000509,100.3891,144.6706,265.3399,19550813.31,SAO,_2008
C/1954 Y1 (Haro-Chavira),35480,4.076871,1.004667,79.5999,57.2975,72.8723,19560126.66,SAO,_2008
C/1955 G1 (Abell),34840,4.49568,1.002791,123.9327,73.75,321.3347,19540324.12,SAO,_2008
C/1955 L1 (Mrkos),35280,0.534419,0.989361,86.5016,32.5143,48.9416,19550604.17,SAO,_2008
C/1955 N1 (Bakharev-Macfarlane-Krienke),35280,1.42745,0.994167,50.0329,13.2183,303.4659,19550711.54,SAO,_2008
C/1955 O1 (Honda),35320,0.884616,1.000947,107.5221,348.1929,339.4213,19550804.06,SAO,_2008
C/1956 E1 (Mrkos),35577,0.84224,1,147.4519,81.0015,226.7159,19560413.61,SAO,_2008
C/1956 F1-A (Wirtanen),36080,4.447262,1.002745,33.2017,13.2594,233.6563,19570902.41,SAO,_2008
C/1956 R1 (Arend-Roland),36028,0.31604399,1.00024617,119.9443,308.77457,215.85542,19570408.03,JPL,3
C/1957 P1 (Mrkos),36040,0.354933,0.999365,93.9411,40.3197,68.3242,19570801.44,SAO,_2008
C/1957 U1 (Latyshev-Wild-Burnham),36177,0.53913,1,156.7154,277.6138,210.8753,19571205.13,SAO,_2008
C/1958 D1 (Burnham),36320,1.322689,0.999943,15.7879,16.4658,151.1944,19580416.3,SAO,_2008
C/1958 R1 (Burnham-Slaughter),36640,1.628198,0.999866,61.2576,100.7361,323.7788,19590311.52,SAO,_2008
C/1959 O1 (Bester-Hoffmeister),36760,1.250534,1.002679,12.8322,186.5069,105.735,19590717.56,SAO,_2008
C/1959 Q1 (Alcock),36800,1.150354,1.000919,48.2566,124.7085,159.9227,19590817.61,SAO,_2008
C/1959 Q2 (Alcock),36827,0.165507,1,107.7622,300.6059,225.7683,19590915.88,SAO,_2008
C/1959 X1 (Mrkos),36880,1.253464,0.999748,19.6339,84.6925,100.6205,19591113.22,SAO,_2008
C/1959 Y1 (Burnham),37000,0.504353,1.000145,159.6002,306.6343,252.6387,19600321,SAO,_2008
C/1960 B1 (Burnham),36839,1.170751,1,69.501,273.2478,83.7794,19590927.73,SAO,_2008
C/1960 M1 (Humason),36920,4.266927,1.000884,125.4695,46.4607,307.2619,19591211.21,SAO,_2008
C/1960 Y1 (Candy),37320,1.061612,0.9899,150.9552,136.6139,177.2778,19610208.92,SAO,_2008
C/1961 O1 (Wilson-Hubbard),37520,0.040199,0.999962,24.2116,270.7008,298.9545,19610717.5,SAO,_2008
C/1961 R1 (Humason),38000,2.133412,0.989569,153.278,233.5552,155.4385,19621210.21,SAO,_2008
C/1961 T1 (Seki),37600,0.681129,0.991812,155.7107,126.5749,247.3552,19611010.64,SAO,_2008
C/1962 C1 (Seki-Lines),37760,0.031397,1.000003,65.0142,11.4731,304.6776,19620401.66,SAO,_2008
C/1962 H1 (Honda),37774,0.653093,1,72.8735,72.1412,79.8183,19620420.2,SAO,_2008
C/1963 A1 (Ikeya),38120,0.632139,0.993377,160.6487,336.3018,53.2187,19630321.47,SAO,_2008
C/1963 F1 (Alcock),38160,1.537101,0.99806,86.2194,146.6221,43.4648,19630505.88,SAO,_2008
C/1963 R1 (Pereyra),38280,0.005065,0.999946,144.5821,86.1601,7.9393,19630823.96,SAO,_2008
C/1964 L1 (Tomita-Gerber-Honda),38560,0.500363,0.995933,161.8323,58.4245,309.8701,19640630.62,SAO,_2008
C/1964 N1 (Ikeya),38600,0.821752,0.984643,171.92,290.7618,269.9493,19640801.21,SAO,_2008
C/1964 P1 (Everhart),38640,1.259275,0.996513,67.9689,20.6856,280.4451,19640823.19,SAO,_2008
C/1965 S1-A (Ikeya-Seki),39040,0.007786,0.999915,141.8642,69.0486,346.9947,19651021.18,SAO,_2008
C/1965 S1-B (Ikeya-Seki),39040,0.007778,0.999925,141.861,69.0343,346.9811,19651021.18,SAO,_2008
C/1965 S2 (Alcock),39059,1.2939,1,65.0092,150.5239,175.6235,19651026.14,SAO,_2008
C/1966 P1 (Kilston),39440,2.384748,0.999376,40.2648,154.4836,156.0516,19661028.07,SAO,_2008
C/1966 P2 (Barbon),39240,2.018766,0.998183,28.7058,136.1701,167.6893,19660417.79,SAO,_2008
C/1966 R1 (Ikeya-Everhart),39342,0.88188,1,48.279,50.047,107.66,19660805.32,SAO,_2008
C/1966 T1 (Rudnicki),39520,0.419225,1.000391,9.0798,79.784,75.7078,19670120.88,SAO,_2008
C/1967 C1 (Seki),39563,0.457263,1,106.4756,144.3132,200.5401,19670313.74,SAO,_2008
C/1967 C2 (Wild),39552,1.327158,1,99.1058,173.261,306.8449,19670302.53,SAO,_2008
C/1967 M1 (Mitchell-Jones-Gerber),39658,0.178251,1,56.7083,78.944,32.2934,19670616.79,SAO,_2008
C/1967 Y1 (Ikeya-Seki),39920,1.696581,0.999152,129.3153,70.8641,255.3211,19680225.71,SAO,_2008
C/1968 H1 (Tago-Honda-Yamamoto),39993,0.680377,0.99604157,102.1693,50.44873,233.10738,19680516.27,JPL,4
C/1968 L1 (Whitaker-Thomas),40012,1.234003,1,61.7687,353.9761,254.7165,19680604.5,SAO,_2008
C/1968 N1 (Honda),40103,1.16043819,1.00071494,143.23826,88.7158,106.74727,19680807.92,JPL,4
C/1968 Q1 (Bally-Clayton),40089,1.771085,1,93.1695,26.8644,319.3954,19680820.84,SAO,_2008
C/1968 Q2 (Honda),40164,1.098991,1,127.9128,282.8072,253.2939,19681103.84,SAO,_2008
C/1968 U1 (Wild),39946,2.60907,1,135.165,101.688,209.197,19680331.25,SAO,_2008
C/1968 Y1 (Thomas),40240,3.316033,0.995301,45.2291,82.5798,16.11,19690112.25,SAO,_2008
C/1969 O1-A (Kohoutek),40680,1.719085,0.999125,86.3128,123.4686,301.7583,19700321.64,SAO,_2008
C/1969 P1 (Fujikawa),40506,0.773917,1,8.9257,299.0175,192.398,19691012.45,SAO,_2008
C/1969 T1 (Tago-Sato-Kosaka),40607,0.47263931,0.99992629,75.81776,267.8343,101.65978,19691221.27,JPL,4
C/1969 Y1 (Bennett),40680,0.537606,0.996193,90.0394,354.146,224.6574,19700320.04,SAO,_2008
C/1970 B1 (Daido-Fujikawa),40633,0.065742,1,100.176,266.6535,30.6057,19700215.81,SAO,_2008
C/1970 K1 (White-Ortiz-Bolelli),40720,0.008879,1,139.0714,61.2903,337.0147,19700514.49,SAO,_2008
C/1970 N1 (Abe),40880,1.112539,1.000048,126.7199,96.5835,21.7014,19701020.7,SAO,_2008
C/1970 U1 (Suzuki-Sato-Seki),40861,0.405499,1,60.7849,318.522,293.6802,19701001.8,SAO,_2008
C/1971 E1 (Toba),41040,1.233292,1.000775,109.6825,152.3628,104.076,19710417.25,SAO,_2008
C/1972 E1 (Bradfield),41400,0.927214,0.998126,123.693,257.6978,160.2988,19720327.7,SAO,_2008
C/1972 F1 (Gehrels),40960,3.276561,0.996943,175.616,128.7315,24.7484,19710106.53,SAO,_2008
C/1972 L1 (Sandage),41640,4.275707,1.006288,79.3681,56.6577,225.4863,19721114.81,SAO,_2008
C/1972 U1 (Kojima),41720,2.147032,1.001018,141.8554,334.3058,43.1885,19730212.28,SAO,_2008
C/1972 X1 (Araya),41680,4.860748,0.99991,113.0902,267.2042,314.8839,19721218.94,SAO,_2008
C/1973 A1 (Heck-Sause),41600,2.511124,1.000501,138.6283,346.2351,175.8772,19721005.46,SAO,_2008
C/1973 D1 (Kohoutek),41840,1.382019,0.998723,121.5982,74.8598,164.8177,19730607.18,SAO,_2008
C/1973 E1 (Kohoutek),42040,0.142425,1.000008,14.3043,37.7976,258.4895,19731228.43,SAO,_2008
C/1973 H1 (Huchra),41760,2.384337,0.972977,48.329,123.4776,57.8409,19730311.55,SAO,_2008
C/1973 N1 (Sandage),42000,4.812056,1.000059,137.4032,72.543,279.2376,19731108.15,SAO,_2008
C/1973 W1 (Gibson),41920,3.84207,1.000643,108.0665,221.2562,244.6006,19730809.88,SAO,_2008
C/1974 C1 (Bradfield),42120,0.503191,0.999697,61.2842,333.1341,143.7346,19740318.36,SAO,_2008
C/1974 F1 (Lovas),42640,3.011456,0.999602,50.6485,261.3664,12.3684,19750822.18,SAO,_2008
C/1974 O1 (Cesco),42160,1.372951,0.979579,173.1585,176.7744,165.7415,19740513,SAO,_2008
C/1974 V1 (van den Bergh),42280,6.018928,1.003948,60.8537,151.7597,226.1041,19740807.77,SAO,_2008
C/1974 V2 (Bennett),42383,0.864646,1,134.8269,324.9673,51.3485,19741201.52,SAO,_2008
C/1975 E1 (Bradfield),42574,1.21694562,1.00140631,55.24387,264.1307,157.90885,19750404.58,JPL,4
C/1975 N1 (Kobayashi-Berger-Milon),42680,0.425561,1.000097,80.7812,116.9699,296.3521,19750905.33,SAO,_2008
C/1975 T1 (Mori-Sato-Fujikawa),42764,1.60393351,0.99745351,91.60772,246.2413,278.67847,19751225.88,JPL,4
C/1975 T2 (Suzuki-Saigusa-Mori),42720,0.838047,0.985653,118.2332,152.0192,216.8053,19751015.36,SAO,_2008
C/1975 V1-A (West),42840,0.196626,0.999971,43.0664,358.427,118.924,19760225.22,SAO,_2008
C/1975 V2 (Bradfield),42768,0.21872078,1.00001667,70.62621,358.08988,271.31304,19751221.18,JPL,4
C/1975 X1 (Sato),42800,0.863968,1.001214,93.9552,215.4661,281.4943,19760103.92,SAO,_2008
C/1976 D1 (Bradfield),42840,0.84781,0.993811,46.834,313.0066,160.7896,19760224.64,SAO,_2008
C/1976 D2 (Schuster),42440,6.880674,1.002099,112.0259,193.4266,22.787,19750115.54,SAO,_2008
C/1976 E1 (Bradfield),42833,0.67832,1,147.778,221.767,70.203,19760225.06,SAO,_2008
